Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10788384,"New York, J. Wiley & Sons, inc.; London, Chapman & Hall, limited, 1932.",070.50973 B792A,0,,  -  -    ,,"Annals of American bookselling, 1638-1850, by Henry Walcott Boynton.",
i10788396,"Cambridge, Harvard University Press, 1960.",655.4421 B633S,0,,  -  -    ,,"The Stationers' Company; a history, 1403-1959.",
i1078858x,"New York : Putnam, c1976.",371.392 K89,5,1,  -  -    ,0399113045 : $15.00,Maria Montessori : a biography / by Rita Kramer.,X
i10788591,"New York : Putnam, c1976.",336.7471 F387,1,,  -  -    ,,The year the Big Apple went bust / Fred Ferretti.,
i1078875x,"New York, Abingdon Press [1967]",153.8 C744,1,,  -  -    ,,The Concept of willing: outdated idea or essential key to man's future? Edited by James N. Lapsley. Foreword by Seward Hiltner.,
i10788761,"[New York, Garrett Publications, c1967]",133 M137,2,,  -  -    ,,"William McDougall: explorer of the mind; studies in psychical research, compiled and edited by Raymond Van Over and Laura Oteri in collaboration with Angus McDougall. With a biographical introd. by J. Wainwright Evans and foreword by Eileen J. Garrett.",
i10788773,"Westminster, Md., Newman Press [1967]",111.1 S251zJ,7,,  -  -    ,,Sartre: the theology of the absurd. Translated by Wesley C. Piersol.,
i10789236,"New York : Random House, c1976.",343.099 F911,2,,  -  -    ,394497252,"The good guys, the bad guys, and the first amendment : free speech vs. fairness in broadcasting / Fred W. Friendly.",
i10789248,"New York : Pergamon Press, c1977.",536.2 W578,3,,  -  -    ,0080178669. 0080205879 pbk.,Fundamental principles of heat transfer / Stephen Whitaker.,
i10789777,"New York, Columbia University Press, 1968",572 M479S,1,,  -  -    ,231031017,Science and the concept of race Margaret Mead [and others],
i10789868,"Cambridge, Harvard University Press, 1955.",330.82 T245,1,,  -  -    ,,Economics and liberalism; collected papers.,X
i10790044,"New York, Published for the Center for Strategic Studies, Georgetown University by F. A. Praeger, [1965]",355.0973 M119,0,,  -  -    ,,"Military posture; fourteen strategic issues before Congress, 1964. Edited by James H. McBride and John I. H. Eales.",
i1079010x,"New York, Random House [1967]",327.73 N277,6,,  -  -    ,,"American white paper: United States foreign policy, by NBC News. Book by Pamela Hill.",
i10790512,"Garden City, N. Y. : Doubleday, 1965, c1963.",338.98 H669,1,,  -  -    ,,Journeys toward progress : studies of economic policy-making in Latin America / Albert O. Hirschman.,
i10790524,"Washington : American Association for Higher Education, 1975.",378.168 T841,0,,  -  -    ,$3.00,"Academic credit for prior off-campus learning / David A. Trivett ; prepared by the ERIC Clearinghouse on Higher Education, the George Washington University.",ONLY PRATT
i10790536,"Albany, N. Y., J. B. Lyon company, 1900.",370 B986E,0,,  -  -    ,,"... Monographs on education in the United States, ed. by Nicholas Murray Butler ...",
i10790548,"Albany, N. Y., J. B. Lyon company, 1900.",370 B986E,0,,  -  -    ,,"... Monographs on education in the United States, ed. by Nicholas Murray Butler ...",
i10790627,"Cambridge, Mass. : M.I.T. Press, c1972.",301.310947 G619,0,,  -  -    ,0262570297 : $3.45,The spoils of progress : environmental pollution in the Soviet Union / Marshall I. Goldman.,X
i10790834,"Oxford, The Clarendon Press, 1921.",510.9 H438H,5,1,  -  -    ,,"A history of Greek mathematics, by Sir Thomas Heath ...",
i10791097,"New York, Association Press [1967]",296 V971,6,,  -  -    ,,The Jews: a chronicle for Christian conscience. With two chapters by Robert H. Roberts.,
i10791267,"Homewood, Ill. : R. D. Irwin, 1976.",658.88 C689,2,,  -  -    ,256017654,Consumer and commercial credit management / Robert H. Cole.,
i10791279,"New York : Knopf : distributed by Random House, 1976.",333.7 C734,12,,  -  -    ,0394403711 : $10.00,The poverty of power : energy and the economic crisis / Barry Commoner.,X
i10791292,"New York : Scribner, c1976.",364.162 P238,13,,  -  -    ,068414574X : $10.95,Crime by computer / Donn B. Parker.,X
i10791644,"New York : New Viewpoints, 1974.",362.973 K81,3,,  -  -    ,0531055604 (pbk) 0531026477,Down and out in the USA : a history of social welfare / Lucy Komisar.,
i10792284,"Silver Spring, Md. : National Micrographics Association, 1975.",686.43 C842,2,,  -  -    ,,Micrographic systems / by Daniel M. Costigan.,
i1079234x,"London, Oxford University press, H. Milford, 1939.",312 P359N,2,1,  -  -    ,,"The natural history of population, by Raymond Pearl.",
i10792375,"New York : Macmillan, 1936.",347.9 W45A1,0,,  -  -    ,,"The art of cross-examination, / by Francis L. Wellman. With the cross-examination of important witnesses in some celebrated cases.",
i10792454,"Garden City, N.Y., Doubleday [1962]",370.1 M342,0,,  -  -    ,,"The education of man; educational philosophy. Edited, with an introd., by Donald and Idella Gallagher.",
i10792466,"New York, Barnes and Noble [1957]",320.9 A427H,5,,  -  -    ,,A history of political thought in the sixteenth century.,
i10792661,"San Francisco : Canfield Press, c1976.",646.01 H199,5,2,  -  -    ,0064535037. 0064535029 pbk.,Fashion business : it's all yours / Estelle Hamburger ; illustrated by students at Parsons School of Design.,X
i10793203,"Geneva, 1957.",333.3 I61,2,,  -  -    ,,"The landless farmer in Latin America; conditions of tenants, share-farmers and similar categories of semi-independent and independent agricultural workers in Latin America.",ONLY PRATT
i10793409,"London, E. Arnold; New York, M. Dekker, 1967.",547.84 S989,0,,  -  -    ,,"High-temperature polymers; papers presented at ... the Western regional meeting, American Chemical Society. Edited by Charles L. Segal.",
i10793641,"Princeton, N. J., Princeton University Press, 1963.",351.1 L299,1,,  -  -    ,,Bureaucracy and political development. Contributors: Carl Beck [and others],
i10793720,"New York, Rinehart [1948]",355.22 U58A,0,,  -  -    ,,Assessment of men; selection of personnel for the Office of Strategic Services. [By] the OSS assessment staff.,
i10793963,"Chicago : McClurg, 1913.",383 B81,4,,  -  -    ,,"The story of the pony express : an account of the most remarkable mail service ever in existence, and its place in history / by Glenn D. Bradley.",
i10794311,"Oxford ; New York : Pergamon Press, 1972, 1973 printing.",551.701 Y61,0,,  -  -    ,80163874,The earth's age and geochronology / Derek York and Ronald M. Farquhar.,X
i10795066,"New York, The Macmillan company, 1934.",335.0973 T459C,0,,  -  -    ,,"The choice before us; mankind at the crossroads, by Norman Thomas.",
i1079511x,"London, Nisbet [1922]",332 R649,1,,  -  -    ,,"Money, by D. H. Robertson; with an introd. by J. M. Keynes.",
i10795376,"New York, Wiley, 1957.",535.4 H917L,1,,  -  -    ,,Light scattering by small particles.,
i10795443,Washington [1966],355.02 A512,2,,  -  -    ,,Human factors considerations of undergrounds in insurgencies. Primary research responsibility: Andrew R. Molnar. With research collaboration of Jerry M. Tinker and John D. LeNoir.,
i10795480,"London, Faber and Faber [1949]",096 G791,9,,  -  -    ,,Jacob's ladder; a Bible picture book from Anglo-Saxon and 12th century English mss.,X
i10795935,"New York : Putnam, 1976.",378.73 K33,0,,  -  -    ,0399116192 : $8.95,"Peculiar institutions"" : an informal history of the Seven Sister colleges / by Elaine Kendall.
i10796137~Westport, Conn. : Greenwood Press, 1976, c1952.~200.1 R888~1~~""  -  -    ",X
i10796162,"New York : Wiley, 1976.",541.3703 D255,2,,  -  -    ,470150645,A dictionary of electrochemistry / C. W. Davies and A. M. James.,
i10796277,"Garden City, N.Y. : Doubleday, 1976.",001.9 B355,13,,  -  -    ,038511396X : $7.95,The fire came by : the riddle of the great Siberian explosion / John Baxter and Thomas Atkins ; introd. by Isaac Asimov.,X
i10796320,"New York : Dutton, c1976.",301.434 S541,6,,  -  -    ,0525176136 : $9.95,Passages : predictable crises of adult life / Gail Sheehy.,X
i10796332,"New York : Dutton, c1976.",301.434 S541,1,,  -  -    ,0525176136 : $9.95,Passages : predictable crises of adult life / Gail Sheehy.,X
i10796356,"Stroudsburg, Pa. : Dowden, Hutchinson & Ross, c1976.",153.7 E61,6,,  -  -    ,879330600,"Environmental knowing : theories, research, and methods / edited by Gary T. Moore, Reginald G. Golledge.",X
i10796368,"Stroudsburg, Pa. : Dowden, Hutchinson & Ross, c1976.",153.7 E61,0,,  -  -    ,879330600,"Environmental knowing : theories, research, and methods / edited by Gary T. Moore, Reginald G. Golledge.",X
i10796381,"New York : Morrow, 1976.",330.904 K12N,0,,  -  -    ,0688030297. 0688080294 pbk.,"The next 200 years : a scenario for America and the world / by Herman Kahn, William Brown, and Leon Martel, with the assistance of the staff of the Hudson Institute.",X
i10796423,"New York : Norton, c1976.",301.31 W256H,1,,  -  -    ,0393064085 : $8.95. 0393064204 pbk.,The home of man / Barbara Ward [i.e. B. W. Jackson] ; introd. by Enrique Peñalosa.,X
i10796435,"New York : Weybright and Talley, c1976.",371.102 H638,2,,  -  -    ,067940130X,The immortal profession : the joys of teaching and learning / Gilbert Highet.,X
i10796447,"New York : Wiley, c1976.",541.36 B474T2,0,,  -  -    ,471067814,Thermochemical kinetics : methods for the estimation of thermochemical data and rate parameters / Sydney W. Benson.,
i10796757,"New York, Columbia University Press, 1946.",285.1 W443T,1,,  -  -    ,,A tower on the Heights; the story of the First Presbyterian church of Brooklyn.,
i10796769,"New York, Macmillan, 1947.",362.1 G624O,1,,  -  -    ,,On hospitals.,X
i10796952,"New York, Macmillan, 1916.",176.5 M66,5,1,  -  -    ,,Slavery of prostitution; a plea for emancipation.,
i10796976,"New York, London, D. Appleton-Century co.,inc., 1937.",327.73 D883,1,,  -  -    ,,Forty years of American-Japanese relations.,X
i1079699x,"London, Routledge and Kegan Paul [1962]",133.4 B854,2,,  -  -    ,,"Pale Hecate's team; an examination of the beliefs on witchcraft and magic among Shakespeare's contemporaries and his immediate successors, by K.M. Briggs.",
i10797385,"Boston : Little, Brown, c1976.",327.73 B187,9,1,  -  -    ,316079537,Diplomacy for a crowded world : an American foreign policy / George W. Ball.,X
i10797531,"Westport, Conn. : Greenwood Press, 1976.",180 L788,8,,  -  -    ,083718312X,The mission of Greece : some Greek views of life in the Roman world / edited by R. W. Livingstone.,X
i10797658,"San Francisco : W. H. Freeman, c1976.",301.36 C255,0,,  -  -    ,0716705567. 0716705656 pbk.,Urban America : the policy alternatives / David A. Caputo.,X
i10797816,"Princeton, Princeton university press, 1932.",385 D186,0,,  -  -    ,,"American railroads; four phases of their history, by Winthrop M. Daniels.",
i10798079,"New York, London, Harper & brothers [1944]",327.73 W449T,0,,  -  -    ,,The time for decision.,
i10798080,"New York, Macmillan, 1898.",354.44 B66,0,,  -  -    ,,"France, by John Edward Courtenay Bodley ...",
i10798092,"New York, Macmillan, 1898.",354.44 B66,0,,  -  -    ,,"France, by John Edward Courtenay Bodley ...",
i10798146,"Hornby, Eng. : Construction Press, c1975.",690 M689,8,,  -  -    ,904406091,Models and systems in architecture and building / edited by Dean Hawkes.,ONLY PRATT
i10798249,"New York : McGraw-Hill, 1976.",330 L536,0,,  -  -    ,70371539,Economists at bay : why the experts will never solve your problems / Robert Lekachman.,X
i10798754,"Princeton, N.J., Princeton University Press, 1944.",327.73 D883R,7,,  -  -    ,,"The road to Teheran, the story of Russia and America, 1781-1943.",
i10800682,"New York, Russell & Russell [1967]",301.154 M973,0,,  -  -    ,,"Public opinion and the individual; a psychological study of student attitudes on public questions, with a retest five years later, by Gardner Murphy and Rensis Likert.",
i10801303,"Cambridge, Harvard University Press, 1951.",301 P271TO,0,,  -  -    ,,"Toward a general theory of action [by] Talcott Parsons [and] Edward A. Shils, editors; Edward C. Tolman [and others]",
i10801406,"Calcutta : Susil Gupta, 1953.",294.55 K11W,0,,  -  -    ,,Kabir and the Kabir Panth / G. H. Westcott.,
i1080142x,"New York, McGraw-Hill, 1954.",541.9 L677C2,2,,  -  -    ,,"Industrial stoichiometry; chemical calculations of manufacturing processes [by] Warren K. Lewis, Arthur H. Radasch [and] H. Clay Lewis.",
i10801534,"Indianapolis, Bobbs-Merrill [1967, c1966]",330.153 R431,3,,  -  -    ,,Distributive justice; a constructive critique of the utilitarian theory of distribution.,
i10801844,"New York : Atheneum, 1976.",270 J68,5,,  -  -    ,689107285,A history of Christianity / Paul Johnson.,
i10801868,"Amsterdam : Time-Life International, c1975.",500 M158,2,,  -  -    ,,Borneo / by John Mackinnon and the editors of Time-Life Books.,
i10802137,"New York : Wiley, c1976.",541.39 P362,2,,  -  -    ,471014958,Symmetry rules for chemical reactions : orbital topology and elementary processes / Ralph G. Pearson.,X
i10802356,"New York, Russell Sage foundation, 1942.",361 B877S4,0,,  -  -    ,,"Social work as a profession, by Esther Lucile Brown.",
i10802393,"New York, Reinhold Pub. Corp., 1956.",660.28 O87F,5,,  -  -    ,,Fluidization.,
i10802617,"New York, Farrar & Rinehart, [c1940]",131.34 R361F,14,,  -  -    ,,"From thirty years with Freud, by Theodor Reik, translated by Richard Winston.",
i10802708,"New York : Random House, c1976.",301.412 F899,8,,  -  -    ,0394463986 : $10.00,It changed my life : writings on the women's movement / Betty Friedan.,X
i10802733,"Harrison, N.Y. : The Association, c1976.",667.5 N277P3,3,,  -  -    ,,"Printing ink handbook / compiled by Product and Technical Publications Committee, National Association of Printing Ink Manufacturers, Inc.",
i10802745,"New York : Academic Press, 1977-",531 T866,2,,  -  -    ,127013016,A first course in rational continuum mechanics / C. Truesdell.,X
i10802915,"New York : Funk & Wagnalls, c1976.",684.1 H636C,1,,  -  -    ,308102525,Common-sense guide to refinishing antiques / by Alfred Higgins.,ONLY PRATT
i10803142,"Cleveland, American Society for Metals [1948]",669.3 E47,3,,  -  -    ,,"Copper and copper alloys. A series of lectures on copper and copper alloys presented to members of the ASM during the Twenty-ninth National Metal Congress and Exposition, Chicago, October 18 to 24, 1947.",X
i10803300,"Oxford, New York, Pergamon Press, 1962.",538.6 T478,0,,  -  -    ,,An introduction to plasma physics.,
i10804729,"Chicago, University of Chicago Press [1963]",329.8 N968,3,,  -  -    ,,"The tolerant populists; Kansas, populism and nativism.",
i10805357,"New York : Praeger, 1976.",301.54 S221,4,,  -  -    ,275566900,"Housing turnover and housing policy : case studies of vacancy chains in New York State / Gary Sands, Lewis L. Bower.",X
i10805394,"Lake Oswego, Or. : Carnot Press, 1976.",621.43 C971,8,,  -  -    ,$18.95,"Internal fire / by C. Lyle Cummins, Jr.",
i1080545x,"Belmont, Calif., Wadsworth Pub. Co. [1962]",330.82 M345,29,,  -  -    ,,"Economics in action; readings in current economic issues, edited by Shelley M. Mark & Daniel M. Slate.",
i10805552,"New York : H. Holt, 1915, c1900.",150 J23T,2,,  -  -    ,,Talks to teachers on psychology : and to students on some of life's ideals / by William James.,
i10805734,"New York, The Macmillan Company, 1940.",353 Y734N4,0,,  -  -    ,,"The new American government and its work, by James T. Young.",
i10805746,"Hertfordshire, Eng. : Alexander Davis Publications ; London : distributed by Idea Books, 1973-",016.7 D261,2,,  -  -    ,0903904004 v.1; 0903904012 v.2,"Art design photo, 1972- / Alexander Davis.",ONLY PRATT
