Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10475643,"New York, London D. Appleton-Century company, incorporated [c1934]",301.15 B674L2,3,,  -  -    ,,Leaders and leadership by Emory S. Bogardus...,
i10475990,"Reading, Mass., Addison-Wesley Pub. Co. [c1967-68]",530 A454,4,,  -  -    ,,Fundamental university physics [by] Marcelo Alonso [and] Edward J. Finn.,
i10476003,"Reading, Mass., Addison-Wesley Pub. Co. [c1967-68]",530 A454,1,,  -  -    ,,Fundamental university physics [by] Marcelo Alonso [and] Edward J. Finn.,
i10476283,"Sydney, New York, J. Wiley and Sons Australasia [1973]",332.4 S785,1,,  -  -    ,0471820601 047182061X (pbk.),"Money, banking and economic activity [by] Jon D. Stanford.",ONLY PRATT
i10476350,"New York, McGraw-Hill [1973, c1974]",376.65 F312,7,,  -  -    ,70100691,"Escape from the doll's house; women in graduate and professional school education, by Saul D. Feldman. A report prepared for the Carnegie Commission on Higher Education.",
i10476477,"New York, Praeger [1973]",301.36 C771,0,,  -  -    ,$10.00,"City life, 1865-1900; views of urban America. Edited by Ann Cook, Marilyn Gittell [and] Herb Mack.",
i10476489,"New York, Praeger [1974]",331.87 F673,1,,  -  -    ,$15.00,"Organized labor and the Black worker, 1619-1973 [by] Philip S. Foner.",
i10476593,"New York, Macmillan [1973]",684.1 M349,9,,  -  -    ,,The early American furniture-maker's manual [by] A. W. Marlow.,
i10476714,"New York, Praeger [1973]",328.73 R662,4,,  -  -    ,$17.50,"State legislative innovation; case studies of Washington, Ohio, Florida, Illinois, Wisconsin, and California. Edited by James A. Robinson.",
i10476738,"New York, McGraw-Hill [1974]",658.83 F346,5,,  -  -    ,70204624,"Handbook of marketing research. Robert Ferber, editor-in-chief.",
i1047674x,"New York, McGraw-Hill [1974]",668.423 A342,15,,  -  -    ,0070009651 $17.50,Processes for major addition-type plastics and their monomers [by] Lyle F. Albright.,X
i10476763,"New York, McGraw-Hill [1974]",658.4 K19,3,,  -  -    ,70333505,Organization and management: a systems approach [by] Fremont E. Kast [and] James E. Rosenzweig.,
i10476830,"San Francisco, W. H. Freeman [1974]",541.369 W187,1,,  -  -    ,716701731,Chemical thermodynamics; a course of study [by] Frederick T. Wall.,
i10476908,"Minneapolis, Minn., Burgess Pub. Co. [1973]",301.57 J54,1,,  -  -    ,808710133,"Outdoor recreation in America: trends, problems, and opportunities, by Clayne R. Jensen. In conjunction with the National Recreation and Park Association, Washington, D.C.",
i10476921,"New York, Basic Books [1973]",338.91 W187,1,1,  -  -    ,0465009646 $7.95,The charity of nations; the political economy of foreign aid.,X
i10476969,"[New York, Ford Foundation, 1973]",371.3078 A734,3,,  -  -    ,,An inquiry into the uses of instructional technology [by] James W. Armsey [and] Norman C. Dahl.,
i10476970,"[New York, Ford Foundation, 1973]",371.3078 A734,1,,  -  -    ,,An inquiry into the uses of instructional technology [by] James W. Armsey [and] Norman C. Dahl.,
i10477020,"New York, The Macmillan Company, 1923.",342.73 S397,5,,  -  -    ,,"The Constitution of the United States; an historical survey of its formation, by Robert Livingston Schuyler ...",
i10477044,New York] P. B. Hoeber [1952],137.842 A514C,1,,  -  -    ,,"Child Rorschach responses; developmental trends from two to ten years, by Louise Bates Ames [and others.",
i10477184,"New York, Random House [c1954]",301 C539,16,,  -  -    ,,Sociological perspective: basic concepts and their application.,
i10477354,"New York, Harper & Row [1973]",370.15 J54,4,1,  -  -    ,0060121947 $10.00,Educability and group differences [by] Arthur R. Jensen.,X
i10477445,"New York, Praeger [1973]",309.2974 C842,7,,  -  -    ,$10.00,New strategies for regional cooperation; a model for the tri-state New York-New Jersey-Connecticut area [by] Edward N. Costikyan [and] Maxwell Lehman.,
i10477536,"New York, McGraw-Hill [1974]",660.2842 B471,16,,  -  -    ,70046670,"Momentum, heat, and mass transfer [by] C. O. Bennett [and] J. E. Myers.",
i10477561,"New York, Norton [1974]",309.173 L962,1,,  -  -    ,393055043,Future without shock [by] Louis B. Lundborg.,
i10477573,"Cambridge, Mass., MIT Press [1973]",307.7609487 P285,1,,  -  -    ,026216034X,Vallingby and Farsta--from idea to reality; the new community development process in Stockholm.,X
i10478036,"New York, Basic Books [1973]",301.1832 K19B,1,,  -  -    ,0465007732 $16.95,"Bureaucracy and the public; a reader in official-client relations, edited by Elihu Katz & Brenda Danet.",X
i10478048,"Urbana, University of Illinois Press [1973]",368.32 W362,1,,  -  -    ,0252002857 $10.95,Black business in the New South; a social history of the North Carolina Mutual Life Insurance Company [by] Walter B. Weare.,X
i10478085,"San Francisco, Jossey-Bass Publishers, 1973.",378.17 H838,0,,  -  -    ,875891756,The external degree [by] Cyril O. Houle. Foreword by Samuel B. Gould. Epilogue by John Summerskill.,
i10478097,"New York, Praeger [1973]",338.973 B829,2,,  -  -    ,$11.00,The impact of Federal antipoverty policies. Foreword by Eli Ginzberg.,
i10478115,"[Stroudsburg, Pa.] Dowden, Hutchinson & Ross [1973]",309.26 L317,9,,  -  -    ,0879330422 $18.00,Applying the systems approach to urban development [by] Jack W. LaPatra.,X
i10478188,"New York, Crowell [1974, c1973]",309.173 S677,0,,  -  -    ,690002661,Machines and morality: the 1850s.,X
i1047819x,"New York, Praeger [1973]",371.3358 A237,0,,  -  -    ,,Aspen notebook: cable and continuing education [by] Richard Adler [and] Walter S. Baer.,
i10478206,"New York, Holt, Rinehart and Winston [1974]",371.3 S934,2,1,  -  -    ,003007391X,The teacher's guide to open education [by] Lillian S. Stephens.,
i10478358,"New York, Harper & Row [1974]",658.4 D794,10,,  -  -    ,0060110929 $15.00,"Management: tasks, responsibilities, practices [by] Peter F. Drucker.",X
i1047836x,"New York, Harper & Row [1974]",658.4 D794,1,,  -  -    ,0060110929 $15.00,"Management: tasks, responsibilities, practices [by] Peter F. Drucker.",X
i10478371,"New York, Harper & Row [1974]",658.4 D794,3,,  -  -    ,0060110929 $15.00,"Management: tasks, responsibilities, practices [by] Peter F. Drucker.",X
i10478474,"London, Butterworths, 1970.",614.7 I61,3,,  -  -    ,408700866,"The chemical control of the human environment; plenary lectures presented at the International Symposium on the Chemical Control of the Human Environment held in Johannesburg, South Africa, 14-18 July 1969.",ONLY PRATT
i10478838,"Springfield, Ill., Thomas [1951]",610 G153T,5,1,  -  -    ,,A translation of Galen's Hygiene (De sanitate tuenda) by Robert Montraville Green; with an introd. by Henry E. Sigerist.,
i10479028,"Englewood Cliffs, N.J., Prentice-Hall [1973]",658.47 M381,4,,  -  -    ,137989911,"Security, accuracy, and privacy in computer systems.",X
i10479132,"Eugene, University of Oregon Books, 1962.",332.67 M637,23,,  -  -    ,,U.S. private and government investment abroad.,X
i10479387,"New York, Praeger [1973]",338.04 B329,4,,  -  -    ,$13.50,Black capitalism: a quantitative analysis.,
i10479399,"New York, Praeger [1973]",338.9 D563,1,,  -  -    ,$16.50,"Corporate social accounting, edited by Meinolf Dierkes [and] Raymond A. Bauer.",
i10479454,"Boston, Houghton Mifflin, 1973.",353.03 S342,3,,  -  -    ,0395177138 $10.00,"The imperial Presidency [by] Arthur M. Schlesinger, Jr.",X
i10479466,"Boston, Houghton Mifflin, 1973.",353.03 S342,0,,  -  -    ,0395177138 $10.00,"The imperial Presidency [by] Arthur M. Schlesinger, Jr.",X
i10479478,"Boston, Houghton Mifflin, 1973.",353.03 S342,1,,  -  -    ,0395177138 $10.00,"The imperial Presidency [by] Arthur M. Schlesinger, Jr.",X
i1047948x,"New York, McGraw-Hill [1974]",301.16 S491,2,,  -  -    ,0070563179 $9.95,The power to inform; media: the information business. Translated from the French with the cooperation of Paris Research Associates.,X
i10479612,"New York, Plenum Press, 1973.",543 E13,1,,  -  -    ,306393050,Chemical analysis of the environment and other modern techniques. Edited by Sut Ahuja [and others],
i10479806,"New York, 1919.",332.6 M38,4,,  -  -    ,,"The New York Stock Exchange; a discussion of the business done, its relation to other business, to investment, speculation and gambling; the safeguards provided by the exchange, and the means taken to improve the character of speculation.",
i10479831,"London, Routledge & Paul [1954]",301.44 G549,1,,  -  -    ,,Social mobility in Britain. With contributions by J. Berent [and others],
i10480134,"New York, McGraw-Hill, 1954.",512.81 G851E,1,,  -  -    ,,Elementary theory of numbers.,
i10480158,"New York, Wiley [1966]",537.16 B424,9,,  -  -    ,,Radiation processes in plasmas.,X
i10480262,"New York, Holt, Rinehart and Winston [1974]",345.05 N547,1,,  -  -    ,30110416,Cruel and unusual justice.,X
i10480389,"Oxford, Clarendon Press, 1973.",192 A936zB,2,,  -  -    ,0198243804 L.3.00,"Essays on J. L. Austin, by Sir Isaiah Berlin ... [and others].",X
i10480535,"London, Tavistock Publications, 1966.",306 C748,1,,  -  -    ,,The social anthropology of complex societies; edited by Michael Banton.,
i10480602,"New York, Macmillan, 1939.",149.3 J78F,3,,  -  -    ,,"The flowering of mysticism; the Friends of God in the fourteenth century, by Rufus M. Jones.",
i10480766,"[Cincinnati, Ohio, Stephen H. Wilder Foundation, 1973]",384.5547 S822,1,,  -  -    ,,Visions of cablevision; the prospects for cablevision in the Greater Cincinnati area. By Robert L. Steiner.,
i1048078x,"Garden City, N.Y., Doubleday, 1960.",321.8 L767P,4,,  -  -    ,,Political man; the social bases of politics.,
i10480869,"Glencoe, Ill., Free Press [1952]",136.76 R317C,3,,  -  -    ,,"Controls from within; techniques for the treatment of the aggressive child, by Fritz Redl and David Wineman.",
i1048095x,"Minneapolis, Burgess Pub. Co. [1958]",530.1 B458,0,,  -  -    ,,An introduction to scale coordinate physics; an introduction to the formalization of the macro operational point of view.,
i10480973,"New York, D. McKay Co. [1959]",301.44 P119S,,,  -  -    ,,"The status seekers; an exploration of class behavior in America and the hidden barriers that affect you, your community, your future.",
i10481114,"Boston, Houghton Mifflin, 1960.",331.0973 B531L,10,,  -  -    ,,"The lean years; a history of the American worker, 1920-1933.",
i10481138,"New York, Viking Press, 1961.",341.67 H131,2,,  -  -    ,,The Nation's safety and arms control.,
i10481242,"Englewood Cliffs, N.J., Prentice-Hall [1961]",309.173 L766,0,,  -  -    ,,Drift and mastery; an attempt to diagnose the current unrest. With an introd. and notes by William E. Leuchtenburg.,
i10481254,"New York, Holt, Rinehart and Winston [c1961]",301.24 B469,0,,  -  -    ,,"The planning of change; readings in the applied behavioral sciences, edited by Warren G. Bennis, Kenneth D. Benne [and] Robert Chin.",
i1048131x,"New York, McGraw-Hill [1961]",370.19 C743,4,,  -  -    ,,Slums and suburbs; a commentary on schools in metropolitan areas.,
i10481321,"New York, Wiley [1962]",378.73 S217,3,,  -  -    ,,"The American college; a psychological and social interpretation of the higher learning, by Joseph Adelson [and others] Prepared for the Society for the Psychological Study of Social Issues. Editorial committee: Christian Bay [and others]",
i10481813,"New York, G. Braziller, 1963.",309.173 D537,1,,  -  -    ,,"The Nation transformed; the creation of an industrial society. Selected and edited, with introd. and notes by Sigmund Diamond.",
i10481849,"Princeton, N.J., Princeton University Press, 1964.",332.4 U57,12,,  -  -    ,,"The greenback era; a social and political history of American finance, 1865-1879.",
i10481904,"New York, Harper & Row [c1964]",361.6 M466,3,1,  -  -    ,,The wasted Americans; cost of our welfare dilemma.,
i1048193x,"New York, Time, inc. [1964]",574.95 B774,6,,  -  -    ,,"The land and wildlife of Eurasia, by Francois Bourliere and the editors of Life.",
i10481965,"New York, Harper & Row [1965]",301.451 C593D,5,,  -  -    ,,"Dark ghetto; dilemmas of social power, by Kenneth B. Clark. Foreword by Gunnar Myrdal.",
i10481977,"New York, Harper & Row [1965]",301.451 C593D,3,,  -  -    ,,"Dark ghetto; dilemmas of social power, by Kenneth B. Clark. Foreword by Gunnar Myrdal.",
i10482039,"New York, Harper and Row [1964]",301.431 S552,3,,  -  -    ,,Reference groups; exploration into conformity and deviation of adolescents [by] Muzafer Sherif and Carolyn W. Sherif.,
i1048209x,"New York, W. W. Norton [1964]",131.34 E68,3,,  -  -    ,,Insight and responsibility; lectures on the ethical implications of psychoanalytic insight [by] Erik H. Erikson.,
i10482118,"Garden City, N.Y., Doubleday, 1964.",301.246 R561,1,,  -  -    ,,Abundance for what? And other essays.,
i1048212x,"New York, Harcourt, Brace & World [1964]",248 L672,3,,  -  -    ,,Letters to Malcolm: chiefly on prayer.,
i10482210,"New York, Wiley [1964]",159.4 C674,7,1,  -  -    ,,Motivation: theory and research [by] C. N. Cofer [and] M. H. Appley.,
i10482234,"New York, Atheneum, 1964.",327.47 D687,13,,  -  -    ,,Strangers on a bridge; the case of Colonel Abel. Foreword by Charles S. Desmond.,
i10482246,"New York, Atheneum, 1964.",327.47 D687,0,,  -  -    ,,Strangers on a bridge; the case of Colonel Abel. Foreword by Charles S. Desmond.,
i10482519,"New York, Praeger [1964]",320.973 H926,0,,  -  -    ,,The cause is mankind; a liberal program for modern America [by] Hubert H. Humphrey.,
i10482520,"New York, Simon and Schuster, 1964.",323.4 H249,10,,  -  -    ,,The movement; documentary of a struggle for equality.,X
i10482623,"New York, Macmillan [c1965]",519.9 H716,1,,  -  -    ,,Introduction to mathematical statistics [by] Robert V. Hogg and Allen T. Craig.,
i10482696,"Boston, Houghton Mifflin, 1965.",331.7 D122,2,,  -  -    ,,"Daedalus (Boston, Mass.);The professions in America, edited by Kenneth S. Lynn and the editors of Daedalus.",
i10482787,"Englewood Cliffs, N.J., Prentice-Hall [1966]",301.2 P271,1,,  -  -    ,,Societies; evolutionary and comparative perspectives.,
i10482994,"New York, Harper & Row [1966]",309.17471 L984,1,,  -  -    ,,"The airtight cage; a study of New York's West Side, by Joseph P. Lyford.",
i10483007,"New York, Holt, Rinehart and Winston [1965]",309.2 B584,1,,  -  -    ,,The community development process; the rediscovery of local initiative [by] William W. Biddle. With the collaboration of Loureide J. Biddle.,
i1048310x,"New York, McGraw-Hill [1966]",658 I66R,14,,  -  -    ,,Reliability handbook [by] W. Grant Ireson.,
i10483135,"Englewood Cliffs, N.J., Prentice-Hall [1965]",378.154 B651,0,,  -  -    ,,"The two-year college; a social synthesis [by] Clyde E. Blocker, Robert H. Plummer [and] Richard C. Richardson, Jr.",
i10483299,"Chicago, University of Chicago Press [1965]",299.7 U55,26,1,  -  -    ,,Red man's religion; beliefs and practices of the Indians north of Mexico [by] Ruth M. Underhill.,
i10483457,"New York, Harper & Row [c1966]",370.1 M877,3,,  -  -    ,,Existentialism in education: what it means.,
i10483482,"New York, Harper & Row [1965]",301.45 R795,3,,  -  -    ,,"Minority problems; a textbook of readings in intergroup relations, edited by Arnold M. Rose and Caroline B. Rose.",
i10483573,"New York, Harper & Row [1966]",230 B939ZK,17,,  -  -    ,,"The theology of Rudolf Bultmann, edited by Charles W. Kegley.",
i1048369x,"New York, Free Press [1966]",364.36 D748,1,1,  -  -    ,,"The delinquent solution; a study in subcultural theory, by David M. Downes.",
